"Kod";"Nazwa";"Okresy";"Sekcje wg PKD 2007";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
2600000;"ŚWIĘTOKRZYSKIE";"4 kwartał";"ogółem";"2012";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"4 kwartał";"ogółem";"2013";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"4 kwartał";"ogółem";"2014";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"4 kwartał";"ogółem";"2015";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"4 kwartał";"ogółem";"2016";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"4 kwartał";"ogółem";"2017";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"4 kwartał";"ogółem";"2018";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"4 kwartał";"ogółem";"2019";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"4 kwartał";"ogółem";"2020";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"4 kwartał";"ogółem";"2021";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"4 kwartał";"ogółem";"2022";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"4 kwartał";"ogółem";"2023";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"4 kwartał";"ogółem";"2024";;"zł";"";
2600000;"ŚWIĘTOKRZYSKIE";"4 kwartał";"ogółem";"2025";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2005";1906,66;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2006";1998,54;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2007";2171,64;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2008";2443,11;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2009";2526,03;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2010";2625,64;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2011";2759,24;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2012";2945,10;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2013";2990,45;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2014";3133,30;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2015";3283,42;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2016";3390,12;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2017";3573,54;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2018";3771,26;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2019";4013,95;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2020";4321,89;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2021";4631,13;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2022";5149,34;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2023";5794,64;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2024";6594,88;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"1 kwartał";"ogółem";"2025";7171,32;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2005";1986,19;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2006";2040,20;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2007";2239,11;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2008";2486,36;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2009";2518,98;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2010";2673,67;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2011";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2012";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2013";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2014";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2015";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2016";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2017";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2018";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2019";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2020";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2021";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2022";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2023";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2024";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"2 kwartał";"ogółem";"2025";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2005";2029,86;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2006";2127,13;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2007";2338,30;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2008";2518,59;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2009";2633,56;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2010";2753,35;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2011";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2012";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2013";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2014";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2015";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2016";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2017";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2018";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2019";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2020";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2021";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2022";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2023";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2024";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"3 kwartał";"ogółem";"2025";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2005";2101,30;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2006";2181,05;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2007";2487,60;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2008";2608,83;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2009";2712,99;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2010";2898,89;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2011";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2012";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2013";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2014";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2015";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2016";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2017";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2018";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2019";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2020";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2021";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2022";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2023";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2024";;"zł";"";
2800000;"WARMIŃSKO-MAZURSKIE";"4 kwartał";"ogółem";"2025";;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2005";2150,76;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2006";2251,51;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2007";2460,77;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2008";2768,00;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2009";2891,41;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2010";3024,02;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2011";3174,88;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2012";3354,10;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2013";3432,71;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2014";3501,50;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2015";3651,97;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2016";3774,02;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2017";3993,04;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2018";4284,74;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2019";4582,29;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2020";4880,75;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2021";5189,33;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2022";5728,89;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2023";6497,05;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2024";7272,85;"zł";"";
3000000;"WIELKOPOLSKIE";"1 kwartał";"ogółem";"2025";7859,03;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2005";2227,52;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2006";2331,52;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2007";2604,91;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2008";2904,12;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2009";2973,10;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2010";3119,36;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2011";;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2012";;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2013";;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2014";;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2015";;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2016";;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2017";;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2018";;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2019";;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2020";;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2021";;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2022";;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2023";;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2024";;"zł";"";
3000000;"WIELKOPOLSKIE";"2 kwartał";"ogółem";"2025";;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2005";2240,26;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2006";2366,35;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2007";2693,63;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2008";2924,46;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2009";2999,22;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2010";3144,22;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2011";;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2012";;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2013";;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2014";;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2015";;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2016";;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2017";;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2018";;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2019";;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2020";;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2021";;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2022";;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2023";;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2024";;"zł";"";
3000000;"WIELKOPOLSKIE";"3 kwartał";"ogółem";"2025";;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2005";2358,14;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2006";2492,50;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2007";2793,62;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2008";2966,52;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2009";3102,80;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2010";3275,15;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2011";;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2012";;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2013";;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2014";;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2015";;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2016";;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2017";;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2018";;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2019";;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2020";;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2021";;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2022";;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2023";;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2024";;"zł";"";
3000000;"WIELKOPOLSKIE";"4 kwartał";"ogółem";"2025";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2005";2145,57;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2006";2249,39;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2007";2430,70;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2008";2764,67;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2009";2949,98;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2010";2979,09;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2011";3024,34;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2012";3221,23;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2013";3332,28;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2014";3485,29;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2015";3620,58;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2016";3822,07;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2017";4020,43;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2018";4301,22;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2019";4586,97;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2020";4873,05;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2021";5191,63;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2022";5763,16;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2023";6570,38;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2024";7412,92;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"1 kwartał";"ogółem";"2025";7992,90;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2005";2212,62;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2006";2280,54;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2007";2452,47;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2008";2834,10;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2009";2911,66;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2010";2993,45;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2011";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2012";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2013";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2014";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2015";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2016";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2017";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2018";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2019";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2020";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2021";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2022";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2023";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2024";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"2 kwartał";"ogółem";"2025";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2005";2244,52;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2006";2332,44;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2007";2614,07;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2008";2916,99;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2009";2996,20;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2010";3084,44;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2011";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2012";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2013";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2014";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2015";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2016";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2017";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2018";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2019";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2020";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2021";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2022";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2023";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2024";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"3 kwartał";"ogółem";"2025";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2005";2314,84;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2006";2444,92;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2007";2796,22;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2008";2998,62;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2009";3060,21;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2010";3178,53;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2011";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2012";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2013";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2014";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2015";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2016";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2017";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2018";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2019";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2020";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2021";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2022";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2023";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2024";;"zł";"";
3200000;"ZACHODNIOPOMORSKIE";"4 kwartał";"ogółem";"2025";;"zł";"";
